Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2017-06-05,35.779510498046875,35.900380368837645,35.670266890833446,35.87481181053104,101326800
2017-06-06,35.90037536621094,36.216494067244376,35.744640913410194,35.7725325924925,106499600
2017-06-07,36.11423110961914,36.25601976709209,35.90735948282311,36.032879171343204,84278400
2017-06-08,36.025901794433594,36.15374104545229,35.88875940404574,36.086334959401626,85003200
2017-06-09,34.628929138183594,36.07238388787654,33.940908348231446,36.07238388787654,259530800
2017-06-12,33.80145263671875,33.95718714132232,33.12505081993979,33.875835201353475,289229200
2017-06-13,34.07339859008789,34.27329724836116,33.73868422769963,34.20589116968116,136661600
2017-06-14,33.74101638793945,34.28492554192561,33.43419365691819,34.28492554192561,126124800
2017-06-15,33.538787841796875,33.58295203798691,33.055315448651314,33.31332415824368,128661600
2017-06-16,33.069271087646484,33.58761178507878,33.05299856980585,33.420254542962795,201444400
2017-06-19,34.01530075073242,34.108278966259064,33.39236266710712,33.39236266710712,130165600
2017-06-20,33.70615005493164,34.13848894224757,33.68988108624399,34.13848894224757,99600400
2017-06-21,33.906028747558594,33.95251959467226,33.613155563212324,33.82467685861702,85063200
2017-06-22,33.85026168823242,34.09897081550515,33.73171493652523,33.88280316881265,76425200
2017-06-23,34.0013542175293,34.20590274079534,33.729399592781235,33.734049390152606,141757600
2017-06-26,33.89442825317383,34.466229101408445,33.79215400799219,34.20822036352045,102769600
2017-06-27,33.40863037109375,33.97346192538377,33.38306180613813,33.706153555983036,99047600
2017-06-28,33.896751403808594,33.96183436956342,33.276136557446506,33.58528241815972,88329600
2017-06-29,33.397003173828125,33.73404427035426,33.07158834234401,33.636419820909026,125997600
2017-06-30,33.47603225708008,33.69452657118049,33.42024534281339,33.57597982170818,92096400
2017-07-03,33.35517501831055,33.77356816691595,33.26220033940119,33.67594369003413,57111200
2017-07-05,33.49230194091797,33.65500934423604,33.17386005537008,33.399327295237754,86278400
2017-07-06,33.176185607910156,33.355165538035095,33.10180659527416,33.24359524570328,96515200
2017-07-07,33.513221740722656,33.64571433900802,33.21569860923733,33.21569860923733,76806800
2017-07-10,33.7177734375,33.92464506499715,33.32494894841133,33.496955966065755,84362400
2017-07-11,33.827030181884766,33.901412766269914,33.55972530610891,33.641077267678725,79127200
2017-07-12,33.87583541870117,33.97810612559624,33.66199086413815,33.906050232366475,99538000
2017-07-13,34.34767532348633,34.51503248289756,33.80608945299644,33.82003529182162,100797600
2017-07-14,34.64287567138672,34.71028529576908,34.245405032323575,34.39416657475594,80528400
2017-07-17,34.76376724243164,35.075236362226796,34.53365363824674,34.591763707466306,95174000
2017-07-18,34.88460922241211,34.89623193629282,34.55686784344927,34.68006080772535,71475200
2017-07-19,35.103111267089844,35.196085905265036,34.8543986125008,34.97759160412273,83692000
2017-07-20,34.94504928588867,35.27046760518788,34.91018468410002,35.21468069557101,68974800
2017-07-21,34.928794860839844,34.9683092749011,34.60570307833285,34.86371187923818,105010400
2017-07-24,35.35182189941406,35.433177371392006,34.84277739857869,35.00083854639876,85972800
2017-07-25,35.502925872802734,35.75860802558907,35.28443146533073,35.28443146533073,75415600
2017-07-26,35.67027282714844,35.779516452542396,35.577294623853,35.644704264586665,63124000
2017-07-27,34.99619674682617,35.79346849541717,34.2384429542864,35.737681569306076,129905200
2017-07-28,34.74980163574219,34.91948194829685,34.6777457583596,34.840453150313046,68854800
2017-07-31,34.57081985473633,34.942725484804704,34.431357903526894,34.84277438368741,79383600
2017-08-01,34.87765121459961,34.91716562128409,34.49644944491631,34.65683374347769,141474400
2017-08-02,36.52566146850586,37.13233067492419,36.297871012073976,37.02308347151407,279747200
2017-08-03,36.16073226928711,36.54193414663406,36.0328894193446,36.50474285451318,108389200
2017-08-04,36.351318359375,36.58608165627698,36.188610948316416,36.27693934864346,82239600
2017-08-07,36.913818359375,36.93938691684847,36.41639659769082,36.50704811114128,87481200
2017-08-08,37.20903015136719,37.61580052880393,36.78831392847075,36.865019625255286,144823600
2017-08-09,37.43682098388672,37.485634990292006,36.9835632676502,37.01842788168521,104526000
2017-08-10,36.244380950927734,37.33647101910866,36.08336684994849,37.313134300448375,163217200
2017-08-11,36.74842834472656,37.0027858132447,36.41940333067996,36.54308013212896,105028400
2017-08-14,37.30147933959961,37.38548656397579,37.0447896093712,37.17780253158527,88490800
2017-08-15,37.7098388671875,37.84984850346148,37.369141986955476,37.490486520273066,117862000
2017-08-16,37.558170318603516,37.922200483954256,37.37148717823052,37.789191105392135,110686400
2017-08-17,36.83710479736328,37.50216227298986,36.832436740362205,37.457824633190185,111762400
2017-08-18,36.75309753417969,37.21980353461372,36.57108247886515,36.83710475668518,109712400
2017-08-21,36.68541717529297,36.84409546498087,36.19537457820594,36.753087961028506,105474000
2017-08-22,37.28514862060547,37.33648657450019,36.874448550132506,36.92345069477803,86418400
2017-08-23,37.331809997558594,37.44615424344615,37.075123847345644,37.119461484744576,77596400
2017-08-24,37.1661262512207,37.50915538095337,36.99811183826252,37.43681297371242,79275600
2017-08-25,37.303810119628906,37.467156504852525,37.16613270641787,37.25480442371975,101920400
2017-08-28,37.679500579833984,37.80317735670186,37.32013504801597,37.36914073351239,103864000
2017-08-29,38.01553726196289,38.0645393969194,37.33647919209252,37.359815915861226,118067600
2017-08-30,38.11821746826172,38.2442265331109,37.945534950586996,38.223225615750124,109078400
2017-08-31,38.26988220214844,38.391226728073406,38.14853767622348,38.18587500122859,107140400
2017-09-01,38.28155517578125,38.489239175217016,38.18354735634138,38.45656990207039,66364400
2017-09-05,37.821861267089844,38.328236938168864,37.46716364820454,38.21156041780914,117874000
2017-09-06,37.782188415527344,38.03421010502825,37.45782785935835,37.96887154412259,86606800
2017-09-07,37.6305046081543,37.85919311859263,37.42048832623305,37.82418803114955,87714000
2017-09-08,37.01677703857422,37.60482386822451,36.993440320914345,37.53715308410399,114446000
2017-09-11,37.68650436401367,37.81484920865944,37.31080594278718,37.453151395815446,126323200
2017-09-12,37.53715515136719,38.260550710464074,37.049448347292106,37.945522808122405,286856000
2017-09-13,37.25479507446289,37.32713747611398,36.84876324175742,37.306133005604565,179629600
2017-09-14,36.93510437011719,37.19645853278068,36.89076674023318,37.100786530102134,95042800
2017-09-15,37.30846405029297,37.562817865311615,36.8697594440716,36.97943559562694,196458400
2017-09-18,37.026119232177734,37.453155639650234,36.86977315305132,37.36214811416817,113077600
2017-09-19,37.040122985839844,37.28281211484577,36.972452178351986,37.22213805225208,83242400
2017-09-20,36.419410705566406,36.93045087280349,35.89669861349356,36.84644363587544,211805600
2017-09-21,35.79402160644531,36.35640327080678,35.64467580768176,36.35640327080678,150046800
2017-09-22,35.44397735595703,35.53265261117912,35.13361752336297,35.362302403970034,186581600
2017-09-25,35.13129425048828,35.429985800433215,34.80693372856288,35.00061714247289,177549200
2017-09-26,35.73567199707031,35.91768702022665,35.39731091867371,35.41831183041862,146640000
2017-09-27,35.990028381347656,36.10437262108391,35.829014258691,35.88968831110297,102016800
2017-09-28,35.768333435058594,36.00168634293903,35.63298832120601,35.91067885129297,88022000
2017-09-29,35.964351654052734,35.966687462139404,35.46964459257487,35.75200319846631,105199200
2017-10-02,35.892032623291016,36.041378435245775,35.6376786492983,35.99704078532897,74795200
2017-10-03,36.048370361328125,36.19071583343296,35.91536100318529,35.9386941667219,64921200
2017-10-04,35.81501388549805,35.90368915610887,35.57699641283298,35.85001896843151,80655200
2017-10-05,36.26072311401367,36.27239147633922,35.94803094352074,35.97836441274606,85135200
2017-10-06,36.23971176147461,36.28404938913225,36.067029306566766,36.16270486512448,69630400
2017-10-09,36.36573791503906,36.57342198401405,36.284066485168175,36.35873760849827,65051600
2017-10-10,36.37973403930664,36.86977680080634,36.19305447367292,36.41707137670718,62468000
2017-10-11,36.53140640258789,36.631746465717164,36.344723323460684,36.396061259237754,67622400
2017-10-12,36.4030647277832,36.722757169627585,36.34005842645517,36.484739694715245,64500400
2017-10-13,36.63407897949219,36.70174976473956,36.49873384831418,36.57340493683945,65576800
2017-10-16,37.30846405029297,37.336465259819335,36.78808450204262,36.84642272901109,96486000
2017-10-17,37.44614791870117,37.53948767379802,37.15678898080747,37.2851338145782,75989200
2017-10-18,37.280479431152344,37.50216766200701,37.243145651831576,37.43449328816146,65496800
2017-10-19,36.39840316772461,36.65509291473972,36.17438626186099,36.57808599063519,170336800
2017-10-20,36.46139907836914,36.811428509521484,36.39372828838043,36.54540628427304,95896400
2017-10-23,36.442726135253906,36.79742358082719,36.286380101647744,36.610740527331615,87937200
2017-10-24,36.65975570678711,36.73442681112196,36.44973588193455,36.4707367962146,71028800
2017-10-25,36.49873733520508,36.764759567229056,36.23271510318111,36.61541381522758,84828400
2017-10-26,36.732086181640625,36.83009398660165,36.58507269385749,36.69008080198122,68002000
2017-10-27,38.04820251464844,38.176547360433645,37.03311566970075,37.17079306759591,177816800
2017-10-30,38.904605865478516,39.21963378647606,38.204546983869406,38.24421655987855,178803200
2017-10-31,39.445980072021484,39.588325510234554,38.95594102621831,39.17995785839023,144187200
2017-11-01,38.94429016113281,39.65601767191477,38.64559854360546,39.63968124937447,134551200
2017-11-02,39.22896957397461,39.31997709366315,38.56858021390283,38.87660785634644,165573600
2017-11-03,40.253387451171875,40.66408739781304,39.9313592121437,40.60341690726902,237594400
2017-11-06,40.66175842285156,40.83444091693834,40.07137564423533,40.223053663145954,140105200
2017-11-07,40.79243850708008,40.89511439967605,40.51008336312544,40.58242222544961,97446000
2017-11-08,41.12612533569336,41.12612533569336,40.68042034504871,40.757427246103816,97638000
2017-11-09,41.0421142578125,41.09345218700446,40.40272595103822,40.86243150564063,117930400
2017-11-10,40.90629577636719,41.07257358563679,40.8126204525574,41.009340776648685,100582000
2017-11-13,40.74235916137695,40.8664805643182,40.608868082656585,40.6322886986201,67928400
2017-11-14,40.12641906738281,40.627589337887756,40.08894752462957,40.524544382057826,99130000
2017-11-15,39.597164154052734,39.887563376509604,39.433230550038594,39.805594787760256,116632400
2017-11-16,40.07023239135742,40.25055756737149,39.88287817128605,40.08896459722849,94550000
2017-11-17,39.847755432128906,40.13815471157971,39.72831883436746,40.056186106743155,87598000
2017-11-20,39.80793762207031,39.94376935104812,39.70957745422116,39.88053653832911,65049600
2017-11-21,40.547977447509766,40.67912431395637,39.995284529281854,39.995284529281854,100525200
2017-11-22,40.974205017089844,40.9835711181554,40.52689775467844,40.5994966517589,102355600
2017-11-24,40.97654724121094,41.10066863268449,40.901604135839165,41.00699332445372,56106800
2017-11-27,40.77046585083008,41.00231711167358,40.59482193083841,40.99529164075268,82867200
2017-11-28,40.53158950805664,40.953132024129054,40.24821576706764,40.819644513635296,105715200
2017-11-29,39.69083023071289,40.49645069529323,39.14750704492756,40.428536637126456,166665600
2017-11-30,40.24586868286133,40.31378274336815,39.44727365976507,39.9133131291183,166108800
2017-12-01,40.05851364135742,40.20371143391119,39.46132375412056,39.800901196358375,159037200
2017-12-04,39.76578140258789,40.4262006370724,39.72596921234276,40.393413917253795,130169600
2017-12-05,39.728302001953125,40.16858378701708,39.437902845541025,39.59247031138055,109400800
2017-12-06,39.58076095581055,39.85944981268893,38.983574632195534,39.2271325695482,114240000
2017-12-07,39.65336608886719,39.91565981954569,39.55734657192807,39.58544845064818,102693200
2017-12-08,39.66508102416992,40.04681496530758,39.53627833774772,39.92737838256734,93420800
2017-12-11,40.43790817260742,40.48943066785845,39.52924260925388,39.625262129811176,141095200
2017-12-12,40.21073913574219,40.37233208080657,40.15453537988255,40.316124751462965,77636800
2017-12-13,40.344234466552734,40.64165556869939,40.28100166104409,40.39809759610526,95273600
2017-12-14,40.33251953125,40.54563496624817,40.19902846532238,40.37467234776361,81906000
2017-12-15,40.74235916137695,40.789196819819715,40.38873073062717,40.66273478467583,160677200
2017-12-18,41.316123962402344,41.49879331162822,40.95078526395058,40.95547010132362,117684400
2017-12-19,40.87583541870117,41.07489987916117,40.770449822833115,40.990590687770066,109745600
2017-12-20,40.83134078979492,41.08192415163316,40.57372838651899,40.95311794999519,93902400
2017-12-21,40.98591995239258,41.222456040069694,40.772808055776665,40.789199629292725,83799600
2017-12-22,40.98591995239258,41.081939481578644,40.86648337911435,40.90863620257095,65397600
2017-12-26,39.946109771728516,40.15688102950606,39.73767557275851,39.99997290231888,132742000
2017-12-27,39.95313262939453,39.995285448799734,39.744702017539055,39.83603669973451,85992800
2017-12-28,40.06553268432617,40.245861366902524,39.92501617804895,40.046796911923664,65920800
2017-12-29,39.63228225708008,39.95078328774862,39.62994162524209,39.93439171791527,103999600
2018-01-02,40.34189987182617,40.35126955001452,39.63932409407833,39.85009897149381,102223600
2018-01-03,40.334861755371094,40.87818856844172,40.27163252810483,40.40512002581769,118071600
2018-01-04,40.522212982177734,40.62525796148265,40.29973145330602,40.407457696409296,89738400
2018-01-05,40.983577728271484,41.07022757766769,40.526904291139054,40.618238978565536,94640000
2018-01-08,40.83134078979492,41.12642116433384,40.73297709146542,40.83134078979492,82271200
2018-01-09,40.8266716003418,40.997630675227676,40.61121549570155,40.87819410074322,86336000
2018-01-10,40.81729507446289,40.81963927994158,40.515189166880944,40.552660719700334,95839600
2018-01-11,41.04914855957031,41.09833042205364,40.86413856419507,40.88755560589044,74670800
2018-01-12,41.47304153442383,41.53627434620208,41.13580463625278,41.25992605384564,101672400
2018-01-16,41.26225280761719,42.01166583464682,41.25054250320608,41.66271877470158,118263600
2018-01-17,41.94376754760742,41.97889490055717,40.99997454785581,41.252898636063065,137547200
2018-01-18,41.981224060058594,42.17794790326898,41.74469161004063,42.00698530300974,124773600
2018-01-19,41.793888092041016,42.05618187681274,41.547985882075125,41.82901544768551,129700400
2018-01-22,41.451961517333984,41.63463089237908,41.358286197536025,41.52221979392465,108434400
2018-01-23,41.4613151550293,42.02337762529229,41.40979624606809,41.52220731072736,130756400
2018-01-24,40.800907135009766,41.52221851030546,40.5620304313799,41.510508202321624,204420400
2018-01-25,40.072566986083984,40.97186281875041,39.93673528633479,40.86881783456247,166116000
2018-01-26,40.16624450683594,40.2809998043608,39.82666702550764,40.2809998043608,156572000
2018-01-29,39.33485794067383,39.85007920746292,39.12642737292119,39.85007920746292,202561600
2018-01-30,39.10301971435547,39.196695039895985,38.57140312952726,38.765782824834226,184192800
2018-01-31,39.21074295043945,39.44727902539494,38.99294622732507,39.07959607542636,129915600
2018-02-01,39.29269790649414,39.489418150786875,39.05382128214834,39.14984077286852,188923200
2018-02-02,37.58778762817383,39.06319682921009,37.49411232827588,38.87584265593056,346375200
2018-02-05,36.64868927001953,38.37936715250379,36.533933960228474,37.259930231139656,290954000
2018-02-06,38.18029022216797,38.34188314165611,36.06553847904792,36.2599181087595,272975200
2018-02-07,37.36296463012695,38.26694527664845,37.25289775278819,38.19434637791094,206434400
2018-02-08,36.334869384765625,37.7048933359953,36.30676750219174,37.5386155259692,217562000
2018-02-09,36.77928924560547,37.12730529106897,35.32843481182689,36.93448689935861,282690400
2018-02-12,38.260704040527344,38.5381753002849,37.037938876426374,37.270735297110306,243278000
2018-02-13,38.644012451171875,38.74042347086671,38.011467178226546,38.082011914297254,130196800
2018-02-14,39.35650634765625,39.3964808604744,38.3006998452042,38.33832059440969,162579600
2018-02-15,40.67802429199219,40.701536806482075,39.73978777414594,39.925552067246045,204588800
2018-02-16,40.54634094238281,41.108344960877716,40.391146858083566,40.52988254031404,160704400
2018-02-20,40.40995788574219,40.97665865050468,40.30884294882415,40.456986503540875,135722000
2018-02-21,40.226531982421875,40.94372626690756,40.2124201719674,40.64038872110747,149886400
2018-02-22,40.56280517578125,40.90376716834371,40.377040864154694,40.39820320572218,123967600
2018-02-23,41.26824951171875,41.30352008462674,40.80736036008049,40.83793058197022,135249600
2018-02-26,42.084197998046875,42.18295916461196,41.435194508596325,41.46811489745136,152648800
2018-02-27,41.94782257080078,42.43927834665941,41.89373983071523,42.11477831809199,155712400
2018-02-28,41.88433074951172,42.47219752328346,41.86787234563421,42.15239785482947,151128400
2018-03-01,41.15066909790039,42.274669943930185,40.600426726524184,41.983086768337195,195208000
2018-03-02,41.43519973754883,41.45636207847196,40.55104588863155,40.633348665182034,153816000
2018-03-05,41.57863998413086,41.79497451115357,41.03780187254719,41.20005366482767,113605600
2018-03-06,41.54336166381836,41.9148938321395,41.416384041050755,41.83494482565421,95154000
2018-03-07,41.15771484375,41.35053680487301,40.97900469455659,41.1365525079349,126814000
2018-03-08,41.60685348510742,41.64917816458234,41.16713034853489,41.26353775891226,95096400
2018-03-09,42.32170104980469,42.32640498834735,41.71267197249416,41.84670731055642,128740800
2018-03-12,42.730865478515625,42.8884133622694,42.37579519615007,42.39460377768546,128828400
2018-03-13,42.31935119628906,43.14941874671563,42.14769511274194,42.93543439207039,126774000
2018-03-14,41.959564208984375,42.44866961803414,41.81142068751684,42.401641010790506,117473600
2018-03-15,42.008949279785156,42.382835195269095,41.87256737477719,41.97367871608539,90975200
2018-03-16,41.860809326171875,42.119468498773394,41.76674850954591,42.00894928177119,157618800
2018-03-19,41.221221923828125,41.731489890395046,40.83558143541535,41.696219316598324,133787200
2018-03-20,41.20710754394531,41.573935808897474,41.13656281882672,41.20710754394531,78597600
2018-03-21,40.27357482910156,41.171833324202176,40.271221065833835,41.16007527202482,148219600
2018-03-22,39.704524993896484,40.60513377143826,39.645738314064275,39.974942285902976,165963200
2018-03-23,38.78508377075195,39.9561129244541,38.78508377075195,39.59633888573806,164115200
2018-03-26,40.62628936767578,40.70388819587947,39.137810582430205,39.52110078560363,150164800
2018-03-27,39.584598541259766,41.18594715292786,39.25069062472281,40.84028118261443,163690400
2018-03-28,39.14720916748047,39.97963023018597,38.84387159964719,39.32827307358012,166674000
2018-03-29,39.452903747558594,40.38643621375037,39.245973552114656,39.459957859853,153594000
2018-04-02,39.194244384765625,39.7256781438141,38.674572264626626,39.184840096912744,150347200
2018-04-03,39.59634780883789,39.6810007539685,38.77098428485459,39.41998780548692,121112000
2018-04-04,40.353511810302734,40.44756902356783,38.74510978232181,38.770976054177616,138422000
2018-04-05,40.63335037231445,40.96960843017721,40.46404446170888,40.5816178114042,107732800
2018-04-06,39.59400939941406,40.55810888472169,39.55168112024394,40.20303859749646,140021200
2018-04-09,39.98670196533203,40.7015464424133,39.939673337164926,39.94672745198727,116070800
2018-04-10,40.739166259765625,40.91552628686418,40.33471364390863,40.68037958406611,113634400
2018-04-11,40.5487060546875,40.896722239264896,40.37469616837148,40.49932365855233,89726400
2018-04-12,40.94844055175781,41.15066682941306,40.68977778218014,40.77678448906721,91557200
2018-04-13,41.087188720703125,41.34820174464165,40.88026203016001,41.09894677526971,100497200
2018-04-16,41.34348678588867,41.43048990044364,41.110690304717394,41.15771891831324,86313600
2018-04-17,41.91254806518555,42.07715003351195,41.4822291842405,41.50104135034263,106421600
2018-04-18,41.8184814453125,42.04892775712022,41.59274265944586,41.8114273325075,83018000
2018-04-19,40.63335037231445,41.242379462603296,40.60042997792192,40.8590891944193,139235200
2018-04-20,38.968509674072266,40.26181646642475,38.90031512480177,40.11602666710039,261964400
2018-04-23,38.855628967285156,39.25067356851892,38.58520820015359,39.22951123374983,146062000
2018-04-24,38.314796447753906,39.11194346276698,37.91034391508117,38.95674580970701,134768000
2018-04-25,38.48175048828125,38.897961092108815,38.190170918548375,38.23954970914032,113528400
2018-04-26,38.61579132080078,38.97086154573134,38.41591519078752,38.59227521560373,111852000
2018-04-27,38.16900634765625,38.641649827377975,37.771607930930294,38.56405100150369,142623200
2018-04-30,38.8603515625,39.33064507398735,38.0561500884232,38.124344656899524,169709600
2018-05-01,39.763309478759766,39.786821996562225,38.862697162878376,39.13076426459355,214277600
2018-05-02,41.51984405517578,41.79731536883284,40.86848685602493,41.20474482983506,266157600
2018-05-03,41.59510040283203,41.73854003605556,41.01899169459304,41.357603523058685,136272800
2018-05-04,43.227012634277344,43.32577380478561,41.896081625328584,41.91489378943303,224805200
2018-05-07,43.539764404296875,44.12998133734006,43.4433533948992,43.544464754959726,169805600
2018-05-08,43.74904251098633,43.7890170178285,43.18939223908844,43.49978759299765,113611200
2018-05-09,44.05708312988281,44.066487418557294,43.55386936653684,43.86661488875496,92844800
2018-05-10,44.68727493286133,44.76487377033595,44.12527449301821,44.14644042182307,111957200
2018-05-11,44.517311096191406,44.8643098921221,44.24821035668282,44.72976132331238,104848800
2018-05-14,44.4134521484375,44.739207039830816,44.3449982374365,44.61645824567123,83115200
2018-05-15,44.009803771972656,44.15851859124368,43.69349302796125,44.090061076831134,94780800
2018-05-16,44.4205322265625,44.486630499953954,43.90593748388413,43.92246295270436,76732400
2018-05-17,44.13963317871094,44.592855342417124,43.99091836181578,44.378045851766245,69176000
2018-05-18,43.9791145324707,44.33319468202338,43.93662664343136,44.186842706146265,73190800
2018-05-21,44.29071044921875,44.67783796727846,44.12075167525206,44.37804907404696,73603200
2018-05-22,44.17976379394531,44.58577600899714,44.09006233190905,44.46774928606091,60962800
2018-05-23,44.4630241394043,44.49607147546965,43.84928378174547,43.988558042632555,80233600
2018-05-24,44.4134521484375,44.57632959413416,43.95551151224936,44.55980772674339,92936000
2018-05-25,44.51496505737305,44.76754040439707,44.29543345111309,44.43234489979227,69844000
2018-05-29,44.354434967041016,44.55508180932214,44.111300239226054,44.28362182448461,90056400
2018-05-30,44.2600212097168,44.37804793294271,44.090062440120306,44.31195325608738,74762000
2018-05-31,44.111305236816406,44.432338059704065,43.93898723392432,44.19392538167832,109931200
2018-06-01,44.90679931640625,44.91151779096248,44.319025064148434,44.37567917582391,93770000
2018-06-04,45.282127380371094,45.657451448657845,45.16882274882759,45.23727665487343,105064800
2018-06-05,45.63148880004883,45.78020361623582,45.40723875788195,45.57483828103631,86264000
2018-06-06,45.789649963378906,45.8132567505479,45.30338040357382,45.70703341206747,83734400
2018-06-07,45.66689682006836,45.84157404796199,45.402514536898195,45.827411418877574,85388800
2018-06-08,45.25143814086914,45.32225488450402,44.79585678682235,45.12633012126618,106627200
2018-06-11,45.14049530029297,45.315176130877504,44.89972340097438,45.16882416048117,73234000
2018-06-12,45.38835906982422,45.466257143969734,45.1216175070129,45.17827163417962,67644400
2018-06-13,45.01539611816406,45.529994556999156,44.954023512495155,45.42140837570327,86553600
2018-06-14,45.03900909423828,45.22077130008354,44.902097630266965,45.21604922149402,86440400
2018-06-15,44.576332092285156,44.8879243714088,44.439420660720806,44.85723627067669,246876800
2018-06-18,44.552734375,44.66603903499673,44.189210004753974,44.34972824148201,73939600
2018-06-19,43.832767486572266,43.98384155663083,43.30400644042231,43.70293736342273,134314000
2018-06-20,44.02396011352539,44.18919677695168,43.84219798281191,43.98855354346587,82514800
2018-06-21,43.778472900390625,44.46066720310662,43.65572410212739,44.201006976374714,102847600
2018-06-22,43.6510124206543,43.941357214683045,43.599080362939816,43.93427589789385,108801600
2018-06-25,43.001853942871094,43.651000890949916,42.66193641921112,43.29219866020999,126652400
2018-06-26,43.53532028198242,44.03103378814403,43.089179567192375,43.195406462718786,98276800
2018-06-27,43.47160339355469,44.208088991008594,43.44091529303086,43.72417870729085,101141200
2018-06-28,43.78791809082031,43.95551763707772,43.38662791764364,43.45744467806071,69460800
2018-06-29,43.69585037231445,44.186841936704425,43.176533549058156,43.97439168953857,90950800
2018-07-02,44.184478759765625,44.21280762030508,43.296919170467575,43.39134270245,70925200
2018-07-03,43.41494369506836,44.36623867025453,43.325242244680126,44.32846925936588,55819200
2018-07-05,43.764305114746094,44.00272138770652,43.49992642192377,43.7312577781433,66416800
2018-07-06,44.37096405029297,44.47954661231971,43.71709503292668,43.769027076292346,69940800
2018-07-09,44.987056732177734,45.010659910691714,44.68490867284257,44.7321186317595,79026400
2018-07-10,44.93278121948242,45.15230922629465,44.892648958343386,45.01776061609463,63756400
2018-07-11,44.3497200012207,44.79822008171447,44.28598456598775,44.49607197660276,75326000
2018-07-12,45.09328842163086,45.182989881568,44.68727621608019,44.73920826110805,72164400
2018-07-13,45.16409683227539,45.28448276793751,45.062591998690905,45.10508348308806,50055600
2018-07-16,45.0649528503418,45.47568343736199,44.94928539435594,45.208945560083855,60172400
2018-07-17,45.192440032958984,45.2915820667358,44.66131967936792,44.79114981951271,62138000
2018-07-18,44.944580078125,45.275057103368525,44.83363465702277,45.270335025352,65573600
2018-07-19,45.29392623901367,45.45208158022818,44.77696873161265,44.77696873161265,81147200
2018-07-20,45.19007110595703,45.42376170622383,44.89028222878679,45.270328411060994,82704800
2018-07-23,45.23019027709961,45.31281040449239,44.74628010641809,45.01065875105276,63957600
2018-07-24,45.55830764770508,45.71410376110917,45.3340576309569,45.42847755320166,74791600
2018-07-25,45.98792266845703,45.99500398192889,45.42375161468067,45.572466401367414,66839600
2018-07-26,45.84393310546875,46.25702656183616,45.70229962253,45.93835302616852,76304000
2018-07-27,45.08148956298828,46.07527623163018,44.87376496387609,46.02806625919059,96096000
2018-07-30,44.82891845703125,45.36947935593918,44.630634392951606,45.29866258965634,84118000
2018-07-31,44.918609619140625,45.35530994437471,44.69435956100278,44.9209724588608,157492000
2018-08-01,47.56475830078125,47.62613088577967,46.57569401589206,47.00531291654773,271742800
2018-08-02,48.95512771606445,49.18882194191955,47.29331291565383,47.34760420380157,249616000
2018-08-03,49.096744537353516,49.27378457500198,48.50424823948115,48.87013170433241,133789600
2018-08-06,49.35169982910156,49.39418772404298,48.87959289745002,49.09912089176076,101701600
2018-08-07,48.88903045654297,49.453198061232754,48.80641030780885,49.41071016889394,102349600
2018-08-08,48.92206573486328,49.054255058737276,48.27764098003306,48.638802383434864,90102000
2018-08-09,49.30684280395508,49.519289455339305,48.91027115897772,49.460276096411505,93970400
2018-08-10,49.15997314453125,49.53187849965724,48.95625509336832,49.11970375953087,98444800
2018-08-13,49.47740173339844,49.97011532849168,49.200251013881406,49.581630095853846,103563600
2018-08-14,49.685855865478516,49.87772915247579,49.3329014045864,49.78297807220025,82992000
2018-08-15,49.80192565917969,49.92036630881333,49.349481510093966,49.56030572186097,115230400
2018-08-16,50.53152084350586,50.64759036765416,50.09328899102739,50.15961546611837,114001600
2018-08-17,51.54063034057617,51.628275259237334,50.49361549631433,50.55994196684519,141708000
2018-08-20,51.0384521484375,51.91964735679999,50.95554223843427,51.66381870520836,121150800
2018-08-21,50.93894958496094,51.44824651291401,50.699700789987496,51.35586295698155,104639200
2018-08-22,50.94132614135742,51.251640077324424,50.654698167539145,50.71628962107403,76072400
2018-08-23,51.04555130004883,51.41508554003786,50.83472709315654,50.84656826622869,75532800
2018-08-24,51.204254150390625,51.37954396991234,50.955528103897144,51.30848248336093,73905600
2018-08-27,51.62591552734375,51.81542130649859,51.2445364570589,51.43877726016409,82100400
2018-08-28,52.042816162109375,52.241795568558736,51.85804905404619,51.87936750162545,91107200
2018-08-29,52.819801330566406,52.940613129889776,51.974136807915215,52.14942669003543,109019200
2018-08-30,53.30540084838867,54.070526466879734,52.682401847046464,52.883752406159765,195175200
2018-08-31,53.92129135131836,54.215021849347146,53.535173676561676,53.65598183805528,173360400
2018-09-04,54.094215393066406,54.28845618519026,53.68441174415916,54.10606018131684,109560400
2018-09-05,53.74126052856445,54.40452890571395,53.321983221015245,54.24345135322492,133332000
2018-09-06,52.84821701049805,53.85496248853449,52.42182996748417,53.58965298703606,137160000
2018-09-07,52.42183303833008,53.38593806128113,52.28207393714789,52.552118477788824,150479200
2018-09-10,51.718299865722656,52.5521231376733,51.27770045881647,52.33892777751228,158066000
2018-09-11,53.0258674621582,53.132463298143264,51.29900118402073,51.64247826198189,142996000
2018-09-12,52.36734390258789,53.2982855553172,52.07597733909681,53.28407325749253,197114800
2018-09-13,53.63228988647461,54.09184013440997,52.722666665655694,52.94770315209747,166825600
2018-09-14,53.02350997924805,53.734153888023066,52.710828538938394,53.47595413532005,127997200
